,product_id,model,color,memory,price_regular,price_for_clients,link
33,2090085, Apple iPhone 11 Pro Doorzichtig hoesje ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2090085&productName=Apple%20iPhone%2011%20Pro%20Doorzichtig%20hoesje#/category=Accessoires/pageNo=3
34,2089998, Apple iPhone 11 Pro Max Doorzichtig hoesje ,Transparant,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2089998&productName=Apple%20iPhone%2011%20Pro%20Max%20Doorzichtig%20hoesje#/category=Accessoires/pageNo=3
35,2111985, Apple Lightning naar USB-A Kabel (1m) ,Wit,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2111985&productName=Apple%20Lightning%20naar%20USB-A%20Kabel%20(1m)#/category=Accessoires/pageNo=3
36,2112095, Samsung Type-C Oordopjes- Wit ,Wit,,,29,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2112095&productName=Samsung%20Type-C%20Oordopjes-%20Wit#/category=Accessoires/pageNo=3
37,2112094, Samsung Type-C Oordopjes - Zwart ,Zwart,,,29,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2112094&productName=Samsung%20Type-C%20Oordopjes%20-%20Zwart#/category=Accessoires/pageNo=4
38,2116149, Apple iPhone 13 Pro Max Leren hoesje met MagSafe - Middernacht ,Zwart,,,55,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2116149&productName=Apple%20iPhone%2013%20Pro%20Max%20Leren%20hoesje%20met%20MagSafe%20-%20Middernacht#/category=Accessoires/pageNo=4
39,2121508, Samsung USB-C Universele oplader 25W (zonder kabel) - Zwart ,Zwart,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2121508&productName=Samsung%20USB-C%20Universele%20oplader%2025W%20(zonder%20kabel)%20-%20Zwart#/category=Accessoires/pageNo=4
40,2121509, Samsung USB-C Universele oplader 25W (zonder kabel) - Wit ,Wit,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2121509&productName=Samsung%20USB-C%20Universele%20oplader%2025W%20(zonder%20kabel)%20-%20Wit#/category=Accessoires/pageNo=4
41,2072585, Samsung Galaxy Buds Bluetooth Oordopjes - Zwart ,Zwart,," € 69,00 ",59,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2072585&productName=Samsung%20Galaxy%20Buds%20Bluetooth%20Oordopjes%20-%20Zwart#/category=Accessoires/pageNo=4
42,2119749, Muvit Samsung Galaxy S22 Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119749&productName=Muvit%20Samsung%20Galaxy%20S22%20Tempered%20Glass#/category=Accessoires/pageNo=4
43,2119762, Muvit Samsung Galaxy S22 Plus Tempered Glass ,Transparant,,,23,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119762&productName=Muvit%20Samsung%20Galaxy%20S22%20Plus%20Tempered%20Glass#/category=Accessoires/pageNo=4
44,2119850, Muvit Samsung Galaxy S22 Recycletek Folio Stand - Zwart ,Zwart,,,27,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2119850&productName=Muvit%20Samsung%20Galaxy%20S22%20Recycletek%20Folio%20Stand%20-%20Zwart#/category=Accessoires/pageNo=4
